2023-11-01 17:39:23.519 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854861767970816[0;39m ------------- 结束 耗时：7 ms -------------
2023-11-01 17:39:23.527 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854861780553728[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:23.527 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854861780553728[0;39m ------------- 结束 耗时：12 ms -------------
2023-11-01 17:39:25.428 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854869800062976[0;39m ------------- 开始 -------------
2023-11-01 17:39:25.428 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854869800062976[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:25.428 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854869800062976[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:25.428 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854869800062976[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:25.429 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854869800062976[0;39m 请求参数: [{"page":1,"size":1000}]
2023-11-01 17:39:25.435 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854869800062976[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1},{"category1Id":0,"category2Id":0,"cover":"/image/20645841ca424e12a1454bd5e3f61f31.jpg","description":"可以生存很久的海洋动物","docCount":0,"id":5,"name":"海龟","viewCount":0,"voteCount":0},{"description":"海葵目的海洋软体动物","docCount":0,"id":6,"name":"海葵","viewCount":0,"voteCount":0},{"description":"节肢动物，又称虾姑","docCount":0,"id":7,"name":"皮皮虾","viewCount":0,"voteCount":0},{"description":"个头很大爪子很长的螃蟹","docCount":0,"id":8,"name":"帝王蟹","viewCount":0,"voteCount":0},{"description":"鲈形目带鱼属的鱼类，俗称刀鱼","docCount":0,"id":9,"name":"带鱼","viewCount":0,"voteCount":0},{"description":"敏捷和活跃的肉食鱼类","docCount":0,"id":10,"name":"金枪鱼","viewCount":0,"voteCount":0},{"cover":"/image/cover1.png","description":"被称为海洋里面的大熊猫","docCount":0,"id":11,"name":"虎鲸","viewCount":0,"voteCount":0},{"cover":"/image/cover2.png","description":"肥肥胖胖的海洋哺乳动物","docCount":0,"id":12,"name":"海豹","viewCount":0,"voteCount":0},{"category1Id":200,"category2Id":202,"description":"有“海洋之舟”美称的游禽","docCount":0,"id":16,"name":"企鹅","viewCount":0,"voteCount":0}],"total":13},"success":true}
2023-11-01 17:39:25.436 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854869800062976[0;39m ------------- 结束 耗时：9 ms -------------
2023-11-01 17:39:26.523 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854874397020160[0;39m ------------- 开始 -------------
2023-11-01 17:39:26.523 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854874397020161[0;39m ------------- 开始 -------------
2023-11-01 17:39:26.523 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854874397020160[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854874397020160[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:26.523 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854874397020161[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854874397020161[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854874397020160[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854874397020161[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854874397020160[0;39m 请求参数: [{"page":1,"size":4}]
2023-11-01 17:39:26.524 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854874397020161[0;39m 请求参数: [{}]
2023-11-01 17:39:26.527 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854874397020161[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:26.528 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854874397020161[0;39m ------------- 结束 耗时：5 ms -------------
2023-11-01 17:39:26.536 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854874397020160[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:26.536 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854874397020160[0;39m ------------- 结束 耗时：13 ms -------------
2023-11-01 17:39:27.329 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854877777629184[0;39m ------------- 开始 -------------
2023-11-01 17:39:27.330 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854877777629184[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:27.330 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854877777629184[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:27.330 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854877777629184[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:27.330 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854877777629184[0;39m 请求参数: [{}]
2023-11-01 17:39:27.334 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854877777629184[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:27.335 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854877777629184[0;39m ------------- 结束 耗时：6 ms -------------
2023-11-01 17:39:28.045 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854880780750848[0;39m ------------- 开始 -------------
2023-11-01 17:39:28.045 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854880780750849[0;39m ------------- 开始 -------------
2023-11-01 17:39:28.045 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854880780750848[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:28.045 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854880780750849[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854880780750848[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854880780750849[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854880780750848[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854880780750849[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854880780750848[0;39m 请求参数: [{}]
2023-11-01 17:39:28.046 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854880780750849[0;39m 请求参数: [{"page":1,"size":4}]
2023-11-01 17:39:28.049 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854880780750848[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:28.050 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854880780750848[0;39m ------------- 结束 耗时：5 ms -------------
2023-11-01 17:39:28.051 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854880780750849[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:28.052 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854880780750849[0;39m ------------- 结束 耗时：7 ms -------------
2023-11-01 17:39:48.046 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854964671025152[0;39m ------------- 开始 -------------
2023-11-01 17:39:48.046 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854964671025152[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:48.047 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854964671025152[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:48.048 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854964679413760[0;39m ------------- 开始 -------------
2023-11-01 17:39:48.048 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854964671025152[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:48.048 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854964679413760[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:48.048 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854964671025152[0;39m 请求参数: [{}]
2023-11-01 17:39:48.048 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854964679413760[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:48.049 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854964679413760[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:48.049 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854964679413760[0;39m 请求参数: [{"page":1,"size":4}]
2023-11-01 17:39:48.053 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854964671025152[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:48.053 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854964671025152[0;39m ------------- 结束 耗时：8 ms -------------
2023-11-01 17:39:48.055 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854964679413760[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:48.056 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854964679413760[0;39m ------------- 结束 耗时：8 ms -------------
2023-11-01 17:39:48.077 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854964801048576[0;39m ------------- 开始 -------------
2023-11-01 17:39:48.078 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854964801048576[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:48.078 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854964801048576[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:48.079 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854964801048576[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:48.079 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854964801048576[0;39m 请求参数: [{}]
2023-11-01 17:39:48.080 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854964813631488[0;39m ------------- 开始 -------------
2023-11-01 17:39:48.080 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854964813631488[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:48.081 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854964813631488[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:48.081 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854964813631488[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:48.081 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854964813631488[0;39m 请求参数: [{"page":1,"size":4}]
2023-11-01 17:39:48.082 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854964801048576[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:48.082 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854964801048576[0;39m ------------- 结束 耗时：5 ms -------------
2023-11-01 17:39:48.086 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854964813631488[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:48.087 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854964813631488[0;39m ------------- 结束 耗时：7 ms -------------
2023-11-01 17:39:52.794 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854984585580544[0;39m ------------- 开始 -------------
2023-11-01 17:39:52.794 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854984585580544[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:52.795 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854984585580544[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:52.795 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854984585580544[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:52.795 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854984585580544[0;39m 请求参数: [{"page":1,"size":1000}]
2023-11-01 17:39:52.801 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854984585580544[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1},{"category1Id":0,"category2Id":0,"cover":"/image/20645841ca424e12a1454bd5e3f61f31.jpg","description":"可以生存很久的海洋动物","docCount":0,"id":5,"name":"海龟","viewCount":0,"voteCount":0},{"description":"海葵目的海洋软体动物","docCount":0,"id":6,"name":"海葵","viewCount":0,"voteCount":0},{"description":"节肢动物，又称虾姑","docCount":0,"id":7,"name":"皮皮虾","viewCount":0,"voteCount":0},{"description":"个头很大爪子很长的螃蟹","docCount":0,"id":8,"name":"帝王蟹","viewCount":0,"voteCount":0},{"description":"鲈形目带鱼属的鱼类，俗称刀鱼","docCount":0,"id":9,"name":"带鱼","viewCount":0,"voteCount":0},{"description":"敏捷和活跃的肉食鱼类","docCount":0,"id":10,"name":"金枪鱼","viewCount":0,"voteCount":0},{"cover":"/image/cover1.png","description":"被称为海洋里面的大熊猫","docCount":0,"id":11,"name":"虎鲸","viewCount":0,"voteCount":0},{"cover":"/image/cover2.png","description":"肥肥胖胖的海洋哺乳动物","docCount":0,"id":12,"name":"海豹","viewCount":0,"voteCount":0},{"category1Id":200,"category2Id":202,"description":"有“海洋之舟”美称的游禽","docCount":0,"id":16,"name":"企鹅","viewCount":0,"voteCount":0}],"total":13},"success":true}
2023-11-01 17:39:52.801 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854984585580544[0;39m ------------- 结束 耗时：7 ms -------------
2023-11-01 17:39:53.715 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854988448534529[0;39m ------------- 开始 -------------
2023-11-01 17:39:53.715 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854988448534528[0;39m ------------- 开始 -------------
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854988448534528[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854988448534529[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854988448534528[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854988448534528[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854988448534529[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854988448534529[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854988448534528[0;39m 请求参数: [{}]
2023-11-01 17:39:53.716 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854988448534529[0;39m 请求参数: [{"page":1,"size":4}]
2023-11-01 17:39:53.719 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854988448534528[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:53.719 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854988448534528[0;39m ------------- 结束 耗时：4 ms -------------
2023-11-01 17:39:53.720 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854988448534529[0;39m 返回结果: {"content":{"list":[{"category1Id":200,"category2Id":202,"cover":"/image/","description":"凶猛的大型食肉海洋动物","docCount":7,"id":1,"name":"鲨鱼","viewCount":1406,"voteCount":771},{"category1Id":100,"category2Id":101,"cover":"/image/沙丁鱼.png","description":"喜欢成群结队出没的小型海洋动物","docCount":1,"id":2,"name":"沙丁鱼","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":212,"cover":"/image/","description":"移动缓慢的海洋生物","docCount":1,"id":3,"name":"海星","viewCount":3,"voteCount":1},{"category1Id":100,"category2Id":102,"cover":"/image/cover4.png","description":"八只触手的软体生物","docCount":1,"id":4,"name":"章鱼","viewCount":4,"voteCount":1}],"total":13},"success":true}
2023-11-01 17:39:53.720 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854988448534529[0;39m ------------- 结束 耗时：5 ms -------------
2023-11-01 17:39:54.428 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854991434878976[0;39m ------------- 开始 -------------
2023-11-01 17:39:54.428 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854991434878976[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:54.428 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854991434878976[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:54.428 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854991434878976[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:54.428 INFO  com.gec.wiki.aspect.LogAspect                     :77   [32m374854991434878976[0;39m 请求参数: [{}]
2023-11-01 17:39:54.430 INFO  com.gec.wiki.aspect.LogAspect                     :89   [32m374854991434878976[0;39m 返回结果: {"content":[{"id":212,"name":"喜欢微生物1","parent":211,"sort":1},{"id":208,"name":"两栖动物","parent":207,"sort":2},{"id":211,"name":"移动缓慢","parent":0,"sort":5},{"id":100,"name":"小型","parent":0,"sort":100},{"id":101,"name":"素食","parent":100,"sort":101},{"id":102,"name":"无脊椎动物","parent":100,"sort":102},{"id":200,"name":"食肉","parent":0,"sort":200},{"id":201,"name":"植物","parent":200,"sort":201},{"id":202,"name":"大型","parent":200,"sort":202}],"success":true}
2023-11-01 17:39:54.431 INFO  com.gec.wiki.aspect.LogAspect                     :90   [32m374854991434878976[0;39m ------------- 结束 耗时：4 ms -------------
2023-11-01 17:39:55.080 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854994173759489[0;39m ------------- 开始 -------------
2023-11-01 17:39:55.080 INFO  com.gec.wiki.aspect.LogAspect                     :52   [32m374854994173759488[0;39m ------------- 开始 -------------
2023-11-01 17:39:55.080 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854994173759489[0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2023-11-01 17:39:55.080 INFO  com.gec.wiki.aspect.LogAspect                     :53   [32m374854994173759488[0;39m 请求地址: http://localhost:8080/category/allList GET
2023-11-01 17:39:55.081 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854994173759489[0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2023-11-01 17:39:55.081 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m374854994173759488[0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2023-11-01 17:39:55.081 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854994173759488[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-11-01 17:39:55.081 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m374854994173759489[0;39m 远程地址: 0:0:0:0:0:0:0:1
